job_id	op	status	cm_bucket	cm_compute	cm_all	leaf_nonfinite	note
w85:611	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w86:600	remainder.Scalar	MISMATCH	NO-CM			False	
w87:508	stack	SKIP	NO-CM			False	
w88:411	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w89:345	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w8:357	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w90:345	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w91:344	stack	SKIP	NO-CM			False	
w0:167	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w100:122	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w101:16	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w101:759	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w102:648	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w103:607	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w104:674	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w105:692	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w106:69	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w107:543	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w108:454	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w109:386	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w10:522	convolution	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w110:495	arange.start_out	SKIP	NO-CM			False	
w111:603	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w112:553	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w113:432	arange.out	SKIP	NO-CM			False	
w114:285	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w115:156	arange.start_out	SKIP	NO-CM			False	
w115:72	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w116:624	_pdist_forward	SKIP	NO-CM			False	
w117:552	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w118:517	stack	SKIP	NO-CM			False	
w119:430	bitwise_right_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w11:378	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w120:32	stack	SKIP	NO-CM			False	
w121:337	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w122:209	topk.values	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w122:740	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w124:15	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w124:768	bitwise_right_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w125:718	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w126:739	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w127:771	scatter.src_out	SKIP	NO-CM			False	
w12:634	arange.start_out	SKIP	NO-CM			False	
w13:572	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w14:578	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w15:467	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w16:374	bitwise_right_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w17:263	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w18:200	stack	SKIP	NO-CM			False	
w19:174	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w1:121	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w20:207	zeros.out	SKIP	NO-CM			False	
w21:182	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w22:1	prod.int_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w22:767	remainder.Tensor_out	MISMATCH	NO-CM			False	
w23:741	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w24:690	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w25:608	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w26:58	remainder.Scalar	MISMATCH	NO-CM			False	
w27:384	floor_divide	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w28:243	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w29:133	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w2:131	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w30:106	_pdist_forward	SKIP	NO-CM			False	
w30:68	stack	SKIP	NO-CM			False	
w31:657	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w32:659	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w33:468	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w34:383	_pdist_forward	SKIP	NO-CM			False	
w35:34	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w36:256	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w37:229	_pdist_forward	SKIP	NO-CM			False	
w38:240	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w39:133	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w39:767	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w40:146	arange.out	SKIP	NO-CM			False	
w41:164	copy	SKIP	NO-CM			False	
w42:159	stack	SKIP	NO-CM			False	
w42:653	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w43:656	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w44:670	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w45:84	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w46:766	arange.start_out	SKIP	NO-CM			False	
w47:682	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w48:645	stack	SKIP	NO-CM			False	
w49:5	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w4:382	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w50:375	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w51:390	pixel_shuffle	SKIP	CM-COMPUTE	transpose	transpose	False	
w52:338	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w53:279	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w53:76	arange.start_out	SKIP	NO-CM			False	
w54:81	_pdist_forward	SKIP	NO-CM			False	
w55:713	_upsample_bilinear2d_aa.out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w56:766	full.out	SKIP	NO-CM			False	
w57:756	linear.out	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w58:716	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w59:700	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w5:676	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w60:599	pixel_shuffle	SKIP	CM-COMPUTE	transpose	transpose	False	
w61:587	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w62:438	gather.out	SKIP	NO-CM			False	
w63:421	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w64:524	stack	SKIP	NO-CM			False	
w65:52	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w66:371	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w67:324	_pdist_forward	SKIP	NO-CM			False	
w68:214	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w69:132	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w69:73	linear	CRASH	NO-CM			False	
w6:694	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w70:534	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w71:589	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w72:516	stack	SKIP	NO-CM			False	
w73:457	ones.out	SKIP	NO-CM			False	
w74:341	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w75:3	scatter.src_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w76:264	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w77:240	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w78:184	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w79:17	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w79:716	stack	SKIP	NO-CM			False	
w7:604	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w80:634	full.out	SKIP	NO-CM			False	
w81:714	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w82:717	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w83:65	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w84:653	full.out	SKIP	NO-CM			False	
w85:633	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w86:607	bitwise_left_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w87:518	zeros.out	SKIP	NO-CM			False	
w88:427	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w89:386	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w8:358	ones.out	SKIP	NO-CM			False	
w90:385	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w91:352	linear	CRASH	NO-CM			False	
w92:328	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w93:220	_upsample_bilinear2d_aa.out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w94:238	arange.out	SKIP	NO-CM			False	
w95:143	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w95:755	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w96:689	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w97:693	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w98:682	_pdist_forward	SKIP	NO-CM			False	
w99:528	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w9:461	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w0:187	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w100:126	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w101:164	scatter.src_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w101:765	expand_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w102:649	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w103:630	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w104:691	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w105:7	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w106:700	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w107:551	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w108:461	expand_copy	SKIP	NO-CM			False	
w109:4	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w10:56	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w110:530	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w111:604	ones.out	SKIP	NO-CM			False	
w112:578	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w113:455	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w114:289	bitwise_right_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w115:191	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w115:727	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w116:628	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w117:58	_pdist_forward	SKIP	NO-CM			False	
w118:555	_pdist_forward	SKIP	NO-CM			False	
w119:432	expand_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w11:394	remainder.Tensor_out	MISMATCH	NO-CM			False	
w120:326	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w121:359	bitwise_left_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w122:212	stack	SKIP	NO-CM			False	
w122:744	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w124:16	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w124:80	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w125:733	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w126:757	max.dim_max	SKIP	NO-CM			False	
w127:778	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w12:691	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w13:582	zeros.out	SKIP	NO-CM			False	
w14:595	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w15:488	remainder.Scalar_out	MISMATCH	NO-CM			False	
w16:389	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w17:264	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w18:238	_pdist_forward	SKIP	NO-CM			False	
w19:194	stack	SKIP	NO-CM			False	
w1:122	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w20:235	_pdist_forward	SKIP	NO-CM			False	
w21:216	topk.values	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w22:107	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w22:95	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w23:751	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w24:691	ones.out	SKIP	NO-CM			False	
w25:609	ones.out	SKIP	NO-CM			False	
w26:597	bitwise_left_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w27:389	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w28:274	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w29:150	topk.values	SKIP	NO-CM			False	
w2:157	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w30:111	arange.out	SKIP	NO-CM			False	
w30:686	scatter.value_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w31:688	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w32:676	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w33:473	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w34:388	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w35:386	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w36:27	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w37:257	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w38:241	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w39:136	minimum.out	SKIP	CM-COMPUTE	minimum	minimum	False	
w39:82	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w40:153	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w41:165	stack	SKIP	NO-CM			False	
w42:169	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w42:658	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w43:705	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w44:674	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w46:154	stack	SKIP	NO-CM			False	
w46:82	arange.start_out	SKIP	NO-CM			False	
w47:707	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w48:653	linear	CRASH	NO-CM			False	
w49:526	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w4:388	arange.start_out	SKIP	NO-CM			False	
w50:382	scatter.src_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w51:416	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w52:343	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w53:298	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w53:760	arange.start_out	SKIP	NO-CM			False	
w54:86	arange.out	SKIP	NO-CM			False	
w55:727	masked_scatter	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w56:82	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w57:768	full.out	SKIP	NO-CM			False	
w58:728	scatter.src_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w59:702	logit	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w5:677	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w60:615	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w61:597	permute_copy	MISMATCH	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w62:501	scatter.src_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w63:427	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w64:550	remainder.Tensor_out	MISMATCH	NO-CM			False	
w65:558	pow.Scalar_out	MISMATCH	NO-CM			False	
w66:372	stack	SKIP	NO-CM			False	
w67:329	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w68:244	expand_copy	SKIP	NO-CM			False	
w69:137	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w69:749	stack	SKIP	NO-CM			False	
w6:709	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w70:559	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w71:592	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w72:526	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w73:497	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w74:366	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w75:305	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w76:272	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w77:247	scatter.src_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w78:189	bitwise_right_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w79:188	arange.start_out	SKIP	NO-CM			False	
w79:724	linear	CRASH	NO-CM			False	
w7:64	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w80:649	remainder.Scalar	MISMATCH	NO-CM			False	
w81:728	copy	SKIP	NO-CM			False	
w82:73	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w83:653	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w84:676	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w85:647	copy	SKIP	NO-CM			False	
w86:615	expand_copy	SKIP	NO-CM			False	
w87:52	stack	SKIP	NO-CM			False	
w88:428	ones.out	SKIP	NO-CM			False	
w89:408	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w8:367	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w90:407	bitwise_left_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w91:354	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w92:329	ones.out	SKIP	NO-CM			False	
w93:235	linear.out	CRASH	NO-CM			False	
w94:261	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w95:159	remainder.Tensor_out	MISMATCH	NO-CM			False	
w95:765	convolution	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w96:690	ones.out	SKIP	NO-CM			False	
w97:703	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w98:694	pixel_shuffle	SKIP	CM-COMPUTE	transpose	transpose	False	
w99:535	expand_copy	SKIP	NO-CM			False	
w9:486	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w0:228	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w100:13	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w101:171	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w101:778	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	transpose	False	
w102:674	arange.start_out	SKIP	NO-CM			False	
w103:631	ones.out	SKIP	NO-CM			False	
w104:696	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w105:701	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w106:715	stack	SKIP	NO-CM			False	
w107:559	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w108:480	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w109:447	expand_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w10:573	copy	SKIP	NO-CM			False	
w110:552	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
